age;height;FEV1_females_pv;FEV1_females_p5;FEV1_females_lln;FVC_females_pv;FVC_females_p5;FVC_females_lln;FEV1FVC_females_pv;FEV1FVC_females_p5;FEV1FVC_females_lln;FEV1_males_pv;FEV1_males_p5;FEV1_males_lln;FVC_males_pv;FVC_males_p5;FVC_males_lln;FEV1FVC_males_pv;FEV1FVC_males_p5;FEV1FVC_males_lln
21;153;2.27066900553867;1.8596773113572;1.79256607334088;2.63776754774586;2.12018004550704;2.03178600690207;0.861107943329309;0.761574012744643;0.742505949821099;2.98465469571434;2.30374417853561;2.17329977118024;3.45860621491561;2.67992769744856;2.53075353260792;0.865668868504337;0.768005278803202;0.749295523619
21;154;2.2946076116402;1.87725757144759;1.8091671006404;2.66575104638751;2.14267257161087;2.05334077999528;0.861107943329309;0.761574012744643;0.742505949821099;3.00450749258275;2.32359697540402;2.19315256804865;3.48372605078988;2.70504753332284;2.5558733684822;0.865668868504337;0.768005278803202;0.749295523619
21;155;2.31879859132003;1.89499282897315;1.8259092082692;2.6940314158421;2.16540371600168;2.07512422295899;0.861107943329309;0.761574012744643;0.742505949821099;3.02436028945117;2.34344977227243;2.21300536491706;3.50884588666416;2.73016736919711;2.58099320435647;0.865668868504337;0.768005278803202;0.749295523619
21;156;2.34324460523531;1.912884272202;1.84279340209061;2.72261180554711;2.18837601012864;2.09713876170182;0.861107943329309;0.761574012744643;0.742505949821099;3.04421308631958;2.36330256914085;2.23285816178548;3.53396572253843;2.75528720507139;2.60611304023075;0.865668868504337;0.768005278803202;0.749295523619
21;157;2.36794834209322;1.93093309546307;1.8598206931504;2.75149539835171;2.21159201229653;2.11938684786832;0.861107943329309;0.761574012744643;0.742505949821099;3.06406588318799;2.38315536600926;2.25271095865389;3.55908555841271;2.78040704094566;2.63123287610502;0.865668868504337;0.768005278803202;0.749295523619
21;158;2.39291251894677;1.94914049914652;1.87699209769437;2.78068541087123;2.23505430795062;2.14187095911199;0.861107943329309;0.761574012744643;0.742505949821099;3.08391868005641;2.40300816287768;2.27256375552231;3.58420539428698;2.80552687681994;2.6563527119793;0.865668868504337;0.768005278803202;0.749295523619
21;159;2.41813988149355;1.96750768970425;1.89430863717978;2.81018509384537;2.25876550996462;2.16459359937123;0.861107943329309;0.761574012744643;0.742505949821099;3.10377147692482;2.42286095974609;2.29241655239072;3.60932523016126;2.83064671269421;2.68147254785357;0.865668868504337;0.768005278803202;0.749295523619
21;160;2.44363320437781;1.98603587965048;1.91177133828035;2.83999773250022;2.28272825893161;2.18755729914815;0.861107943329309;0.761574012744643;0.742505949821099;3.12362427379323;2.4427137566145;2.31226934925913;3.63444506603553;2.85576654856849;2.70659238372785;0.865668868504337;0.768005278803202;0.749295523619
21;161;2.46939529149553;2.00472628756208;1.92938123288491;2.87012664691409;2.30694522345817;2.21076461579042;0.861107943329309;0.761574012744643;0.742505949821099;3.14347707066165;2.46256655348292;2.33212214612755;3.65956490190981;2.88088638444276;2.73171221960212;0.865668868504337;0.768005278803202;0.749295523619
21;162;2.49542897630291;2.02358013807854;1.94713935808945;2.9005751923873;2.33141910046155;2.23421813377606;0.861107943329309;0.761574012744643;0.742505949821099;3.16332986753006;2.48241935035133;2.35197494299596;3.68468473778408;2.90600622031704;2.7568320554764;0.865668868504337;0.768005278803202;0.749295523619
